time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,br,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitch_setpoint,pitcherr,roll_pid_out,roll_setpoint,rollerr,x_pid_out,xerr,yerr
1722031964.418292,202.000,188.000,66.000,202.000,190.000,66.000,200.000,186.000,65.000, 0.113, 0.131, 0.000, 2.000, 0.000, 2.000, 0.000,17.654,-15.253,-30.505,-116.323,-367.284,65.0000,319.378,239.593,106.514,63.060,464.214,-2.225, 2.214, 0.180, 0.100,-4.725,-0.552,0.00000,0.00000,0.10005,0.04242,0.05157,0.00000,-0.55218,0.05351,-5.00000,-0.27451,-0.06061,0.00000,0.00000
1722031964.548544,202.000,190.000,66.000,200.000,186.000,65.000,204.000,184.000,68.000, 0.131, 0.130,-2.000,-4.000,-2.000,-4.000,-15.253,-30.505,30.703,-15.352,352.746,116.318,68.0000,319.337,239.403,106.604,62.869,464.368,-2.224, 2.215, 0.170, 0.057,-4.476,-0.295,0.00000,0.00000,0.05655,0.04312,0.04865,0.00000,-0.29487,0.05719,-5.00000,-0.52359,-0.06061,0.00000,0.00000
1722031964.686784,200.000,186.000,65.000,204.000,184.000,68.000,202.000,186.000,65.000, 0.130, 0.138, 4.000,-2.000, 4.000,-2.000,30.703,-15.352,-14.468,14.468,-326.762,215.710,65.0000,318.967,239.131,106.061,63.127,463.740, 2.220,-2.203,-0.185, 0.247,-5.147,-0.423,0.00000,0.00000,0.24723,0.04039,0.05135,0.00000,-0.42277,0.04880,-5.00000,0.14749,-0.05194,-1.00000,0.00000
1722031964.816492,204.000,184.000,68.000,202.000,186.000,65.000,202.000,188.000,66.000, 0.138, 0.130,-2.000, 2.000,-2.000, 2.000,-14.468,14.468, 0.000,15.435,111.657, 7.466,66.0000,319.176,238.848,106.249,62.898,462.630, 2.213,-2.200,-0.176, 0.174,-5.231, 0.083,0.00000,0.00000,0.17401,0.04182,0.04517,0.00000,0.08342,0.04840,-5.00000,0.23059,-0.06294,0.00000,1.00000
1722031964.952543,202.000,186.000,65.000,202.000,188.000,66.000,202.000,188.000,66.000, 0.130, 0.136, 0.000, 2.000, 0.000, 2.000, 0.000,15.435, 0.000, 0.000, 0.000,-113.557,66.0000,319.345,238.856,106.412,62.813,462.846, 2.213,-2.202,-0.179, 0.116,-5.248,-0.049,0.00000,0.00000,0.11592,0.04230,0.04755,0.00000,-0.04886,0.04783,-5.00000,0.24755,-0.05994,0.00000,1.00000
1722031965.082719,202.000,188.000,66.000,202.000,188.000,66.000,202.000,188.000,66.000, 0.136, 0.130, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,66.0000,319.670,238.651,106.333,62.923,462.611, 2.214,-2.197,-0.169, 0.266,-5.117, 0.367,0.00000,0.00000,0.26583,0.04005,0.04184,0.00000,0.36662,0.04912,-5.00000,0.11739,-0.05994,0.00000,1.00000
1722031965.206517,202.000,188.000,66.000,202.000,188.000,66.000,202.000,186.000,66.000, 0.130, 0.124, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-16.125, 0.000,-130.006,66.0000,319.763,238.772,106.480,62.884,463.125, 2.216,-2.202,-0.165, 0.222,-4.817, 0.272,0.00000,0.00000,0.22199,0.04096,0.04300,0.00000,0.27222,0.05275,-5.00000,-0.18322,-0.05994,0.00000,1.00000
1722031965.34757,202.000,188.000,66.000,202.000,186.000,66.000,202.000,188.000,66.000, 0.124, 0.141, 0.000,-2.000, 0.000,-2.000, 0.000,-16.125, 0.000,14.180, 0.000,214.854,66.0000,319.468,239.344,106.410,63.092,464.181,-2.228, 2.213, 0.173, 0.201,-4.608,-0.317,0.00000,0.00000,0.20130,0.04099,0.05027,0.00000,-0.31654,0.05548,-5.00000,-0.39218,-0.05994,0.00000,0.00000
1722031965.47985,202.000,186.000,66.000,202.000,188.000,66.000,202.000,188.000,66.000, 0.141, 0.132, 0.000, 2.000, 0.000, 2.000, 0.000,14.180, 0.000, 0.000, 0.000,-107.315,66.0000,319.400,239.581,106.305,63.249,463.080, 2.217,-2.201,-0.173, 0.218,-5.007, 0.051,0.00000,0.00000,0.21823,0.04060,0.04506,0.00000,0.05078,0.05057,-5.00000,0.00664,-0.05994,0.00000,0.00000
1722031965.611085,202.000,188.000,66.000,202.000,188.000,66.000,202.000,188.000,65.000, 0.132, 0.131, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,65.0000,319.264,239.581,106.320,63.167,462.323, 2.211,-2.199,-0.180, 0.135,-5.404, 0.061,0.00000,0.00000,0.13548,0.04166,0.04537,0.00000,0.06058,0.04579,-5.00000,0.40381,-0.05994,0.00000,0.00000
1722031965.737973,202.000,188.000,66.000,202.000,188.000,65.000,202.000,188.000,65.000, 0.131, 0.127, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,65.0000,319.254,239.583,106.314,63.168,462.255, 2.211,-2.198,-0.181, 0.133,-5.445, 0.067,0.00000,0.00000,0.13296,0.04138,0.04518,0.00000,0.06747,0.04502,-5.00000,0.44518,-0.05994,0.00000,0.00000
1722031965.875228,202.000,188.000,65.000,202.000,188.000,65.000,202.000,188.000,65.000, 0.127, 0.137, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,65.0000,319.358,239.615,106.446,63.118,462.964, 2.215,-2.204,-0.178, 0.106,-5.082,-0.147,0.00000,0.00000,0.10598,0.04167,0.04794,0.00000,-0.14683,0.04909,-5.00000,0.08230,-0.05994,0.00000,0.00000
1722031966.005449,202.000,188.000,65.000,202.000,188.000,65.000,204.000,184.000,68.000, 0.137, 0.130, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,15.376,-30.752,118.214,-236.427,68.0000,319.105,239.724,106.256,63.230,462.192, 2.211,-2.199,-0.192, 0.100,-5.715,-0.274,0.00000,0.00000,0.10008,0.04161,0.04964,0.00000,-0.27437,0.03985,-5.00000,0.71460,-0.05994,0.00000,0.00000
1722031966.132739,202.000,188.000,65.000,204.000,184.000,68.000,202.000,188.000,66.000, 0.130, 0.127, 2.000,-4.000, 2.000,-4.000,15.376,-30.752,-15.691,31.382,-243.740,487.480,66.0000,319.143,239.642,106.297,63.169,462.235, 2.211,-2.199,-0.187, 0.099,-5.582,-0.133,0.00000,0.00000,0.09857,0.04157,0.04809,0.00000,-0.13336,0.04116,-5.00000,0.58183,-0.05994,0.00000,0.00000
1722031966.265632,204.000,184.000,68.000,202.000,188.000,66.000,202.000,190.000,66.000, 0.127, 0.133,-2.000, 4.000,-2.000, 4.000,-15.691,31.382, 0.000,15.049,118.067,-122.899,66.0000,319.166,239.625,106.341,63.146,462.706, 2.214,-2.203,-0.188, 0.092,-5.393,-0.349,0.00000,0.00000,0.09151,0.04161,0.05148,0.00000,-0.34926,0.04235,-5.00000,0.39299,-0.05994,0.00000,0.00000
1722031966.3962612,202.000,188.000,66.000,202.000,190.000,66.000,202.000,190.000,66.000, 0.133, 0.131, 0.000, 2.000, 0.000, 2.000, 0.000,15.049, 0.000, 0.000, 0.000,-115.228,66.0000,319.212,239.923,106.451,63.184,463.488, 2.217,-2.207,-0.187, 0.060,-5.162,-0.495,0.00000,0.00000,0.05988,0.04197,0.05382,0.00000,-0.49505,0.04440,-5.00000,0.16207,-0.05994,0.00000,0.00000
1722031966.5367732,202.000,190.000,66.000,202.000,190.000,66.000,202.000,188.000,65.000, 0.131, 0.140, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-14.248, 0.000,-101.501,65.0000,319.536,239.791,106.645,63.060,463.390, 2.215,-2.206,-0.168, 0.060,-4.785, 0.076,0.00000,0.00000,0.06009,0.04184,0.04688,0.00000,0.07620,0.04882,-5.00000,-0.21473,-0.05994,0.00000,0.00000
1722031966.674687,202.000,190.000,66.000,202.000,188.000,65.000,202.000,188.000,66.000, 0.140, 0.138, 0.000,-2.000, 0.000,-2.000, 0.000,-14.248, 0.000, 0.000, 0.000,103.311,66.0000,319.544,239.684,106.546,63.105,462.998, 2.213,-2.203,-0.167, 0.116,-4.910, 0.271,0.00000,0.00000,0.11639,0.04105,0.04496,0.00000,0.27096,0.04699,-5.00000,-0.08960,-0.05994,0.00000,0.00000
1722031966.7998579,202.000,188.000,65.000,202.000,188.000,66.000,202.000,188.000,66.000, 0.138, 0.125, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,66.0000,319.458,239.850,106.580,63.109,463.687, 2.215,-2.206,-0.175, 0.071,-4.962,-0.114,0.00000,0.00000,0.07092,0.04178,0.04991,0.00000,-0.11389,0.04666,-5.00000,-0.03819,-0.05994,0.00000,0.00000
1722031966.926613,202.000,188.000,66.000,202.000,188.000,66.000,204.000,184.000,70.000, 0.125, 0.127, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,15.778,-31.555,124.466,-248.933,70.0000,319.441,239.778,106.537,63.110,462.930, 2.212,-2.202,-0.178, 0.068,-5.214, 0.002,0.00000,0.00000,0.06775,0.04165,0.04799,0.00000,0.00173,0.04341,-5.00000,0.21428,-0.05994,0.00000,0.00000
1722031967.055299,202.000,188.000,66.000,204.000,184.000,70.000,202.000,188.000,66.000, 0.127, 0.129, 2.000,-4.000, 2.000,-4.000,15.778,-31.555,-15.543,31.086,-243.412,486.823,66.0000,319.461,239.763,106.559,63.097,462.951, 2.213,-2.204,-0.169, 0.081,-4.932, 0.182,0.00000,0.00000,0.08121,0.04142,0.04574,0.00000,0.18153,0.04717,-5.00000,-0.06791,-0.05994,0.00000,0.00000
1722031967.184175,204.000,184.000,70.000,202.000,188.000,66.000,202.000,188.000,65.000, 0.129, 0.129,-2.000, 4.000,-2.000, 4.000,-15.543,31.086, 0.000, 0.000,120.799,-241.599,65.0000,319.437,239.812,106.556,63.111,463.604, 2.216,-2.206,-0.171, 0.087,-4.862,-0.014,0.00000,0.00000,0.08738,0.04134,0.04829,0.00000,-0.01414,0.04783,-5.00000,-0.13846,-0.05994,0.00000,0.00000
1722031967.325603,202.000,188.000,66.000,202.000,188.000,65.000,202.000,188.000,66.000, 0.129, 0.142, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,66.0000,319.461,239.763,106.559,63.097,462.951, 2.213,-2.204,-0.169, 0.081,-4.932, 0.182,0.00000,0.00000,0.08121,0.04140,0.04538,0.00000,0.18153,0.04705,-5.00000,-0.06791,-0.05994,0.00000,0.00000
1722031967.4646468,202.000,188.000,65.000,202.000,188.000,66.000,200.000,188.000,65.000, 0.142, 0.139, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-14.384, 0.000,-103.455, 0.000,65.0000,319.441,239.778,106.537,63.110,462.930, 2.212,-2.202,-0.178, 0.068,-5.214, 0.002,0.00000,0.00000,0.06775,0.04152,0.04774,0.00000,0.00173,0.04348,-5.00000,0.21428,-0.05994,0.00000,0.00000
1722031967.601223,202.000,188.000,66.000,200.000,188.000,65.000,202.000,190.000,66.000, 0.139, 0.136,-2.000, 0.000,-2.000, 0.000,-14.384, 0.000,14.667,14.667,213.044,107.558,66.0000,319.437,239.812,106.556,63.111,463.604, 2.216,-2.206,-0.171, 0.087,-4.862,-0.014,0.00000,0.00000,0.08738,0.04118,0.04768,0.00000,-0.01414,0.04824,-5.00000,-0.13846,-0.05994,0.00000,0.00000
1722031967.733731,200.000,188.000,65.000,202.000,190.000,66.000,200.000,190.000,68.000, 0.136, 0.133, 2.000, 2.000, 2.000, 2.000,14.667,14.667,-15.068, 0.000,-224.023,-110.500,68.0000,319.421,239.741,106.515,63.110,462.861, 2.213,-2.203,-0.174, 0.084,-5.109, 0.099,0.00000,0.00000,0.08409,0.04124,0.04616,0.00000,0.09879,-0.09034,5.00000,10.10862,-0.05994,0.00000,0.00000
1722031967.858507,202.000,190.000,66.000,200.000,190.000,68.000,202.000,188.000,65.000, 0.133, 0.125,-2.000, 0.000,-2.000, 0.000,-15.068, 0.000,16.056,-16.056,249.856,-128.892,65.0000,319.441,239.778,106.537,63.110,462.930, 2.212,-2.202,-0.178, 0.068,-5.214, 0.002,0.00000,0.00000,0.06775,0.04141,0.04744,0.00000,0.00173,-0.09658,5.00000,10.21428,-0.05994,0.00000,0.00000
1722031967.989353,200.000,190.000,68.000,202.000,188.000,65.000,202.000,188.000,66.000, 0.125, 0.131, 2.000,-2.000, 2.000,-2.000,16.056,-16.056, 0.000, 0.000,-122.710,122.710,66.0000,319.536,239.791,106.645,63.060,463.390, 2.215,-2.206,-0.168, 0.060,-4.785, 0.076,0.00000,0.00000,0.06009,0.04143,0.04629,0.00000,0.07620,-0.11104,5.00000,9.78527,-0.05994,0.00000,0.00000
1722031968.119057,202.000,188.000,65.000,202.000,188.000,66.000,216.000,188.000,66.000, 0.131, 0.130, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,107.770, 0.000,829.602, 0.000,66.0000,327.763,239.371,110.157,62.732,468.489,-2.201, 2.195,-0.015, 0.176, 1.718, 3.069,0.00000,0.00000,0.17611,0.03981,0.00585,0.00000,3.06851,-0.04344,5.00000,3.28178,-0.12062,7.00000,0.00000
1722031968.254497,202.000,188.000,66.000,216.000,188.000,66.000,224.000,182.000,68.000, 0.130, 0.135,14.000, 0.000,14.000, 0.000,107.770, 0.000,59.130,-44.348,-359.512,-327.788,68.0000,329.874,239.971,111.549,62.329,470.706,-2.180, 2.189,-0.057,-0.237, 3.577, 3.396,0.00000,0.00000,-0.23676,0.04564,-0.00021,0.00000,3.39613,-0.03467,5.00000,1.42281,-0.12160,9.00000,0.00000
1722031968.396397,216.000,188.000,66.000,224.000,182.000,68.000,240.000,162.000,66.000, 0.135, 0.142, 8.000,-6.000, 8.000,-6.000,59.130,-44.348,112.905,-141.131,379.465,-682.960,66.0000,326.631,240.367,109.550,63.071,472.033,-2.184, 2.177,-0.021, 0.223, 2.872, 2.221,0.00000,0.00000,0.22268,0.03832,0.00936,0.00000,2.22140,-0.04982,5.00000,2.12812,-0.09558,6.00000,0.00000
1722031968.52026,224.000,182.000,68.000,240.000,162.000,66.000,256.000,142.000,68.000, 0.142, 0.124,16.000,-20.000,16.000,-20.000,112.905,-141.131,128.924,-161.155,129.080,-161.349,68.0000,322.779,241.283,108.382,62.636,475.852,-2.158, 2.164, 0.015,-0.062, 3.082, 0.122,0.00000,0.00000,-0.06241,0.04344,0.03150,0.00000,0.12151,-0.05017,5.00000,1.91775,-0.07391,2.00000,-1.00000
1722031968.644133,240.000,162.000,66.000,256.000,142.000,68.000,280.000,124.000,68.000, 0.124, 0.124,16.000,-20.000,16.000,-20.000,128.924,-161.155,193.597,-145.197,521.681,128.725,68.0000,319.090,242.506,107.000,63.203,474.272,-2.169, 2.174, 0.047,-0.092, 1.604,-0.083,0.00000,0.00000,-0.09201,0.04301,0.03087,0.00000,-0.08341,-0.07427,5.00000,3.39556,-0.06992,0.00000,-2.00000
1722031968.7726002,256.000,142.000,68.000,280.000,124.000,68.000,310.000,116.000,68.000, 0.124, 0.128,24.000,-18.000,24.000,-18.000,193.597,-145.197,233.620,-62.299,311.671,645.561,68.0000,323.064,241.311,108.928,62.547,473.549,-2.174, 2.185, 0.036,-0.239, 1.457, 0.655,0.00000,0.00000,-0.23901,0.04495,0.02076,0.00000,0.65549,-0.08083,5.00000,3.54302,-0.10193,3.00000,-1.00000
1722031968.907721,280.000,124.000,68.000,310.000,116.000,68.000,338.000,114.000,67.000, 0.128, 0.135,30.000,-8.000,30.000,-8.000,233.620,-62.299,207.133,-14.795,-195.939,351.411,67.0000,326.150,239.588,109.361,62.773,471.653,-2.188, 2.180,-0.014, 0.237, 2.505, 2.206,0.00000,0.00000,0.23678,0.03821,-0.00038,0.00000,2.20635,-0.07354,5.00000,2.49540,-0.12093,6.00000,0.00000
1722031969.039882,310.000,116.000,68.000,338.000,114.000,67.000,364.000,116.000,68.000, 0.135, 0.132,28.000,-2.000,28.000,-2.000,207.133,-14.795,196.832,15.141,-77.980,226.630,68.0000,327.080,239.067,110.452,61.831,471.700,-2.176, 2.187,-0.034,-0.244, 3.156, 2.635,0.00000,0.00000,-0.24365,0.04600,-0.00825,0.00000,2.63512,-0.07131,5.00000,1.84406,-0.12458,7.00000,0.00000
1722031969.171783,338.000,114.000,67.000,364.000,116.000,68.000,394.000,126.000,71.000, 0.132, 0.132,26.000, 2.000,26.000, 2.000,196.832,15.141,227.342,75.781,231.207,459.533,71.0000,325.185,239.727,109.274,62.259,474.526,-2.167, 2.170,-0.017,-0.010, 3.470, 1.402,0.00000,0.00000,-0.01041,0.04153,0.00378,0.00000,1.40210,-0.07173,5.00000,1.53001,-0.10890,5.00000,0.00000
1722031969.3036659,364.000,116.000,68.000,394.000,126.000,71.000,416.000,148.000,68.000, 0.132, 0.132,30.000,10.000,30.000,10.000,227.342,75.781,167.264,167.264,-456.768,695.542,68.0000,321.715,241.035,108.572,61.915,475.798,-2.151, 2.173, 0.008,-0.465, 3.216, 0.405,0.00000,0.00000,-0.46478,0.04838,0.01258,0.00000,0.40523,-0.07868,5.00000,1.78355,-0.08356,1.00000,-1.00000
1722031969.4439092,394.000,126.000,71.000,416.000,148.000,68.000,442.000,184.000,68.000, 0.132, 0.140,22.000,22.000,22.000,22.000,167.264,167.264,185.130,256.334,127.213,634.213,68.0000,321.815,240.787,108.223,62.257,475.631,-2.159, 2.170, 0.010,-0.200, 3.009, 0.498,0.00000,0.00000,-0.19983,0.04367,0.00902,0.00000,0.49804,-0.08467,5.00000,1.99126,-0.09624,1.00000,0.00000
1722031969.5769029,416.000,148.000,68.000,442.000,184.000,68.000,458.000,232.000,69.000, 0.140, 0.133,26.000,36.000,26.000,36.000,185.130,256.334,120.181,360.544,-487.853,782.753,69.0000,322.402,239.671,109.057,61.363,474.069,-2.160, 2.187,-0.073,-0.682, 4.654, 3.236,0.00000,0.00000,-0.68188,0.05107,-0.02880,0.00000,3.23623,-0.06613,5.00000,0.34591,-0.10558,2.00000,0.00000
1722031969.7084548,442.000,184.000,68.000,458.000,232.000,69.000,452.000,284.000,67.000, 0.133, 0.131,16.000,48.000,16.000,48.000,120.181,360.544,-45.667,395.780,-1262.297,268.190,67.0000,324.962,241.141,109.445,62.482,475.380,-2.158, 2.169,-0.025,-0.213, 3.993, 1.337,0.00000,0.00000,-0.21284,0.04363,-0.00552,0.00000,1.33706,-0.07821,5.00000,1.00705,-0.12124,4.00000,-1.00000
1722031969.8345118,458.000,232.000,69.000,452.000,284.000,67.000,428.000,326.000,66.000, 0.131, 0.126,-6.000,52.000,-6.000,52.000,-45.667,395.780,-190.179,332.813,-1145.132,-498.958,66.0000,325.083,242.418,108.882,63.549,476.795,-2.163, 2.157, 0.021, 0.257, 2.920,-0.073,0.00000,0.00000,0.25711,0.03880,0.00799,0.00000,-0.07279,-0.09372,5.00000,2.08021,-0.12657,5.00000,-2.00000
1722031969.962053,452.000,284.000,67.000,428.000,326.000,66.000,396.000,356.000,66.000, 0.126, 0.128,-24.000,42.000,-24.000,42.000,-190.179,332.813,-250.854,235.176,-475.643,-765.400,66.0000,323.098,243.179,108.417,63.005,479.975,-2.138, 2.143, 0.065, 0.022, 2.878,-2.358,0.00000,0.00000,0.02193,0.04326,0.03686,0.00000,-2.35755,-0.09683,5.00000,2.12202,-0.10956,3.00000,-3.00000
1722031970.093943,428.000,326.000,66.000,396.000,356.000,66.000,366.000,366.000,66.000, 0.128, 0.132,-32.000,30.000,-32.000,30.000,-250.854,235.176,-227.523,75.841,176.945,-1208.411,66.0000,322.767,240.610,107.852,62.478,479.153,-2.147, 2.143, 0.030, 0.249, 3.565,-1.191,0.00000,0.00000,0.24925,0.03947,0.02239,0.00000,-1.19057,-0.09172,5.00000,1.43453,-0.10889,2.00000,0.00000
1722031970.227904,396.000,356.000,66.000,366.000,366.000,66.000,342.000,368.000,67.000, 0.132, 0.134,-30.000,10.000,-30.000,10.000,-227.523,75.841,-179.120,14.927,361.246,-454.625,67.0000,323.593,237.361,108.699,61.186,474.087,-2.165, 2.171,-0.026,-0.096, 3.740, 1.634,0.00000,0.00000,-0.09563,0.04469,-0.01161,0.00000,1.63404,-0.09326,5.00000,1.25963,-0.12190,3.00000,2.00000
1722031970.361536,366.000,366.000,66.000,342.000,368.000,67.000,328.000,364.000,66.000, 0.134, 0.133,-24.000, 2.000,-24.000, 2.000,-179.120,14.927,-104.981,-29.994,555.945,-336.846,66.0000,323.833,236.924,108.174,61.594,474.394,-2.170, 2.163,-0.036, 0.272, 4.097, 1.787,0.00000,0.00000,0.27202,0.03873,-0.01270,0.00000,1.78727,-0.09123,5.00000,0.90308,-0.12089,3.00000,3.00000
1722031970.501039,342.000,368.000,67.000,328.000,364.000,66.000,330.000,364.000,66.000, 0.133, 0.140,-14.000,-4.000,-14.000,-4.000,-104.981,-29.994,14.323, 0.000,854.370,214.800,66.0000,322.437,240.894,107.384,63.292,475.777,-2.163, 2.154,-0.039, 0.359, 4.634, 1.424,0.00000,0.00000,0.35911,0.03853,-0.01114,0.00000,1.42433,-0.08632,5.00000,0.36614,-0.11422,2.00000,0.00000
1722031970.626646,328.000,364.000,66.000,330.000,364.000,66.000,348.000,366.000,66.000, 0.140, 0.126, 2.000, 0.000, 2.000, 0.000,14.323, 0.000,143.368,15.930,1027.833,126.879,66.0000,322.239,243.205,108.205,63.012,479.197,-2.141, 2.152, 0.013,-0.132, 3.966,-0.673,0.00000,0.00000,-0.13199,0.04524,0.01377,0.00000,-0.67255,-0.09687,5.00000,1.03374,-0.11856,2.00000,-3.00000
1722031970.759426,330.000,364.000,66.000,348.000,366.000,66.000,370.000,368.000,64.000, 0.126, 0.133,18.000, 2.000,18.000, 2.000,143.368,15.930,165.468,15.043,166.222,-6.673,64.0000,322.429,244.101,107.684,63.859,480.477,-2.143, 2.140, 0.024, 0.260, 3.900,-1.222,0.00000,0.00000,0.26016,0.03854,0.01938,0.00000,-1.22160,-0.09883,5.00000,1.10046,-0.11989,2.00000,-4.00000
1722031970.88934,348.000,366.000,66.000,370.000,368.000,64.000,398.000,350.000,65.000, 0.133, 0.130,22.000, 2.000,22.000, 2.000,165.468,15.043,215.828,-138.746,388.178,-1185.426,65.0000,323.287,240.103,108.764,61.762,478.257,-2.147, 2.159, 0.011,-0.179, 3.639,-0.221,0.00000,0.00000,-0.17856,0.04551,0.00749,0.00000,-0.22076,-0.10445,5.00000,1.36112,-0.12989,3.00000,0.00000
1722031971.031001,370.000,368.000,64.000,398.000,350.000,65.000,426.000,322.000,65.000, 0.130, 0.142,28.000,-18.000,28.000,-18.000,215.828,-138.746,197.371,-197.371,-130.103,-413.240,65.0000,323.899,237.603,108.780,61.327,474.427,-2.165, 2.171,-0.050,-0.103, 4.373, 2.288,0.00000,0.00000,-0.10293,0.04326,-0.02444,0.00000,2.28845,-0.09686,5.00000,0.62657,-0.12889,3.00000,2.00000
1722031971.1590679,398.000,350.000,65.000,426.000,322.000,65.000,446.000,290.000,64.000, 0.142, 0.128,28.000,-28.000,28.000,-28.000,197.371,-197.371,156.460,-250.337,-320.042,-414.353,64.0000,324.205,237.003,109.110,60.756,474.669,-2.154, 2.168,-0.055,-0.297, 4.896, 2.022,0.00000,0.00000,-0.29668,0.04615,-0.02166,0.00000,2.02239,-0.09216,5.00000,0.10404,-0.13955,4.00000,2.00000
1722031971.291029,426.000,322.000,65.000,446.000,290.000,64.000,452.000,246.000,65.000, 0.128, 0.132,20.000,-32.000,20.000,-32.000,156.460,-250.337,45.384,-332.819,-840.186,-623.901,65.0000,321.523,240.500,108.055,61.602,479.480,-2.130, 2.152,-0.046,-0.401, 5.829, 0.651,0.00000,0.00000,-0.40105,0.04713,-0.00758,0.00000,0.65051,-0.08056,5.00000,-0.82912,-0.11321,1.00000,0.00000
1722031971.4289632,446.000,290.000,64.000,452.000,246.000,65.000,444.000,206.000,65.000, 0.132, 0.138, 6.000,-44.000, 6.000,-44.000,45.384,-332.819,-58.116,-290.581,-751.885,306.835,65.0000,320.724,243.031,107.798,62.630,479.543,-2.134, 2.152, 0.008,-0.303, 4.292,-0.682,0.00000,0.00000,-0.30320,0.04569,0.00705,0.00000,-0.68204,-0.10105,5.00000,0.70752,-0.11421,0.00000,-3.00000
1722031971.559595,452.000,246.000,65.000,444.000,206.000,65.000,430.000,180.000,64.000, 0.138, 0.131,-8.000,-40.000,-8.000,-40.000,-58.116,-290.581,-107.066,-198.836,-374.342,701.626,64.0000,320.105,242.924,107.589,62.844,478.162,-2.149, 2.163, 0.016,-0.253, 3.362,-0.182,0.00000,0.00000,-0.25279,0.04546,-0.00033,0.00000,-0.18248,-0.11271,5.00000,1.63795,-0.11722,0.00000,-2.00000
1722031971.688218,444.000,206.000,65.000,430.000,180.000,64.000,428.000,166.000,66.000, 0.131, 0.129,-14.000,-26.000,-14.000,-26.000,-107.066,-198.836,-15.563,-108.939,712.018,699.522,66.0000,323.049,240.975,108.727,62.211,476.919,-2.152, 2.166,-0.020,-0.258, 4.122, 0.936,0.00000,0.00000,-0.25783,0.04580,-0.01431,0.00000,0.93563,-0.10433,5.00000,0.87822,-0.14322,3.00000,0.00000
1722031971.817808,430.000,180.000,64.000,428.000,166.000,66.000,428.000,158.000,67.000, 0.129, 0.130,-2.000,-14.000,-2.000,-14.000,-15.563,-108.939, 0.000,-61.630,119.890,364.459,67.0000,323.994,238.005,109.335,60.832,475.607,-2.151, 2.171,-0.049,-0.461, 4.751, 1.881,0.00000,0.00000,-0.46055,0.04865,-0.02727,0.00000,1.88146,-0.09874,5.00000,0.24947,-0.13621,3.00000,1.00000
1722031971.949763,428.000,166.000,66.000,428.000,158.000,67.000,428.000,164.000,66.000, 0.130, 0.132, 0.000,-8.000, 0.000,-8.000, 0.000,-61.630, 0.000,45.550, 0.000,813.673,66.0000,322.879,239.361,108.267,61.624,478.967,-2.142, 2.151,-0.028,-0.092, 5.054, 0.468,0.00000,0.00000,-0.09168,0.04329,-0.01053,0.00000,0.46821,-0.09608,5.00000,-0.05446,-0.12954,2.00000,0.00000
1722031972.0864651,428.000,158.000,67.000,428.000,164.000,66.000,438.000,178.000,68.000, 0.132, 0.137, 0.000, 6.000, 0.000, 6.000, 0.000,45.550,73.053,102.274,533.667,414.379,68.0000,321.306,241.140,107.975,61.905,479.292,-2.134, 2.152,-0.011,-0.310, 4.817,-0.184,0.00000,0.00000,-0.30998,0.04740,-0.00478,0.00000,-0.18406,-0.09963,5.00000,0.18306,-0.12521,1.00000,-1.00000
1722031972.212426,428.000,164.000,66.000,438.000,178.000,68.000,448.000,208.000,68.000, 0.137, 0.126,10.000,14.000,10.000,14.000,73.053,102.274,79.491,238.474,51.183,1082.675,68.0000,320.783,241.519,107.614,62.209,479.762,-2.136, 2.151,-0.016,-0.216, 4.920,-0.027,0.00000,0.00000,-0.21644,0.04563,-0.00752,0.00000,-0.02677,-0.09825,5.00000,0.07958,-0.12021,0.00000,-1.00000
